"BRANCH_CODE","CREDIT_CARD_NO","CUST_SSN","TRANSACTION_ID","TRANSACTION_TYPE","TRANSACTION_VALUE","TIMEID"
59,"4210653319637723",123452975,37122,"Education",76.49,"20181111"
58,"4210653319637723",123452975,37123,"Grocery",18.84,"20180410"
43,"4210653319637723",123452975,37124,"Education",41.88,"20181004"
125,"4210653319637723",123452975,37125,"Test",30.65,"20180717"
89,"4210653319637723",123452975,37126,"Education",28.94,"20181002"
118,"4210653319637723",123452975,37127,"Education",48.86,"20180912"
173,"4210653319637723",123452975,37128,"Entertainment",12.99,"20180126"
53,"4210653319637723",123452975,37129,"Healthcare",59.6,"20180425"
95,"4210653319637723",123452975,37130,"Test",85.81,"20180906"
125,"4210653319637723",123452975,37131,"Healthcare",54.24,"20180314"
7,"4210653319637723",123452975,37132,"Bills",40.04,"20180224"
2,"4210653319637723",123452975,37133,"Healthcare",61.74,"20180402"
22,"4210653319637723",123452975,37134,"Gas",95.5,"20180327"
18,"4210653319637723",123452975,37135,"Bills",55.73,"20180720"
60,"4210653319637723",123452975,37136,"Gas",40.92,"20180214"
124,"4210653319637723",123452975,37137,"Test",24.11,"20180427"
12,"4210653319637723",123452975,37138,"Grocery",68.33,"20180713"
166,"4210653319637723",123452975,37139,"Grocery",68.94,"20181021"
16,"4210653319637723",123452975,37140,"Bills",38.99,"20181009"
104,"4210653319637723",123452975,37141,"Test",21.39,"20180119"
14,"4210653319637723",123452975,37142,"Healthcare",98.81,"20180125"
14,"4210653319637723",123452975,37143,"Entertainment",63.42,"20180702"
46,"4210653319637723",123452975,37144,"Entertainment",36.87,"20180821"
124,"4210653319637723",123452975,37145,"Test",70.04,"20180803"
111,"4210653319637723",123452975,37146,"Education",60.73,"20181126"
35,"4210653319637723",123452975,37147,"Education",90.21,"20180305"
135,"4210653319637723",123452975,37148,"Bills",85.52,"20181219"
73,"4210653319637723",123452975,37149,"Bills",67.63,"20181214"
156,"4210653319637723",123452975,37150,"Entertainment",38.63,"20180520"
1,"4210653319637723",123452975,37151,"Healthcare",84.86,"20180625"
136,"4210653319637723",123452975,37152,"Entertainment",23.36,"20180213"
75,"4210653319637723",123452975,37153,"Gas",49.16,"20181212"
77,"4210653319637723",123452975,37154,"Healthcare",9.75,"20180302"
5,"4210653319637723",123452975,37155,"Grocery",58.26,"20181207"
42,"4210653319637723",123452975,37156,"Test",95.1,"20180320"
117,"4210653319637723",123452975,37157,"Gas",81.85,"20181217"
27,"4210653319637723",123452975,37158,"Entertainment",41.46,"20180601"
58,"4210653319637723",123452975,37159,"Gas",35.25,"20181122"
76,"4210653319637723",123452975,37160,"Test",96.95,"20180120"
36,"4210653319637723",123452975,37161,"Grocery",13.76,"20180916"
156,"4210653319637723",123452975,37162,"Education",37.27,"20180506"
48,"4210653319637723",123452975,37163,"Entertainment",29.15,"20180820"
18,"4210653319637723",123452975,37164,"Gas",21.77,"20180512"
109,"4210653319637723",123452975,37165,"Bills",59.9,"20181223"
166,"4210653319637723",123452975,37166,"Bills",33.8,"20180323"
26,"4210653319637723",123452975,37167,"Gas",80.04,"20180411"
30,"4210653319637723",123452975,37168,"Entertainment",4.03,"20181213"
51,"4210653319637723",123452975,37169,"Gas",81.52,"20181107"
3,"4210653319637723",123452975,37170,"Test",37.29,"20180416"
178,"4210653319637723",123452975,37171,"Healthcare",17.26,"20180918"
118,"4210653319637723",123452975,37172,"Test",96.54,"20180621"
66,"4210653319637723",123452975,37173,"Bills",40.53,"20181005"
42,"4210653319637723",123452975,37174,"Gas",61.65,"20180206"
136,"4210653319637723",123452975,37175,"Healthcare",65.65,"20181002"
175,"4210653319637723",123452975,37176,"Healthcare",49.15,"20180822"
51,"4210653319637723",123452975,37177,"Education",36.29,"20180828"
121,"4210653319637723",123452975,37178,"Education",83.99,"20180718"
104,"4210653319637723",123452975,37179,"Entertainment",93.6,"20180907"
126,"4210653319637723",123452975,37180,"Gas",5.81,"20180328"
69,"4210653319637723",123452975,37181,"Healthcare",35.24,"20180726"
26,"4210653319637723",123452975,37182,"Bills",69.38,"20181212"
44,"4210653379194622",123452951,37183,"Healthcare",69.04,"20180511"
50,"4210653379194622",123452951,37184,"Healthcare",64.64,"20180613"
135,"4210653379194622",123452951,37185,"Entertainment",40.66,"20181022"
36,"4210653379194622",123452951,37186,"Healthcare",90.61,"20180207"
27,"4210653379194622",123452951,37187,"Entertainment",34.23,"20180419"
166,"4210653379194622",123452951,37188,"Healthcare",32.16,"20180519"
117,"4210653379194622",123452951,37189,"Grocery",79.53,"20180101"
164,"4210653379194622",123452951,37190,"Bills",100.62,"20180802"
91,"4210653379194622",123452951,37191,"Gas",58.45,"20181002"
66,"4210653379194622",123452951,37192,"Healthcare",4.78,"20180906"
38,"4210653379194622",123452951,37193,"Bills",26.58,"20180414"
37,"4210653379194622",123452951,37194,"Education",92.76,"20180820"
95,"4210653379194622",123452951,37195,"Entertainment",13.07,"20180102"
175,"4210653379194622",123452951,37196,"Grocery",79.74,"20180318"
11,"4210653379194622",123452951,37197,"Grocery",68.67,"20180205"
44,"4210653379194622",123452951,37198,"Test",6.83,"20180416"
30,"4210653379194622",123452951,37199,"Test",49.66,"20180726"
56,"4210653379194622",123452951,37200,"Healthcare",71.88,"20180127"
70,"4210653379194622",123452951,37201,"Healthcare",27.25,"20180427"
91,"4210653379194622",123452951,37202,"Gas",18.14,"20180916"
48,"4210653379194622",123452951,37203,"Education",48.89,"20180809"
131,"4210653379194622",123452951,37204,"Education",92.19,"20180309"
50,"4210653379194622",123452951,37205,"Healthcare",17.28,"20180920"
12,"4210653379194622",123452951,37206,"Grocery",68.64,"20180407"
89,"4210653379194622",123452951,37207,"Entertainment",26.03,"20181025"
168,"4210653379194622",123452951,37208,"Education",97.39,"20180916"
56,"4210653379194622",123452951,37209,"Gas",89.14,"20180907"
47,"4210653379194622",123452951,37210,"Gas",65.31,"20181226"
17,"4210653379194622",123452951,37211,"Grocery",11.17,"20180607"
3,"4210653379194622",123452951,37212,"Healthcare",99.61,"20181014"
145,"4210653379194622",123452951,37213,"Education",9.02,"20180806"
2,"4210653379194622",123452951,37214,"Bills",75.7,"20180711"
145,"4210653379194622",123452951,37215,"Gas",57.12,"20180318"
5,"4210653379194622",123452951,37216,"Grocery",17.18,"20180111"
90,"4210653379194622",123452951,37217,"Grocery",21.28,"20180815"
173,"4210653379194622",123452951,37218,"Test",71.21,"20180718"
125,"4210653379194622",123452951,37219,"Education",49.03,"20180704"
26,"4210653384464386",123452947,37220,"Bills",29.61,"20180526"
114,"4210653384464386",123452947,37221,"Education",6.82,"20180106"
109,"4210653384464386",123452947,37222,"Education",60.49,"20180821"
156,"4210653384464386",123452947,37223,"Grocery",67.56,"20180315"
107,"4210653384464386",123452947,37224,"Gas",14.56,"20181128"
58,"4210653384464386",123452947,37225,"Bills",16.58,"20180522"
115,"4210653384464386",123452947,37226,"Test",99.82,"20180420"
18,"4210653384464386",123452947,37227,"Bills",84.87,"20180713"
4,"4210653384464386",123452947,37228,"Bills",46.0,"20180913"
168,"4210653384464386",123452947,37229,"Education",7.96,"20181117"
160,"4210653384464386",123452947,37230,"Education",1.71,"20180528"
16,"4210653384464386",123452947,37231,"Test",25.91,"20181128"
24,"4210653384464386",123452947,37232,"Education",20.96,"20180411"
25,"4210653384464386",123452947,37233,"Grocery",46.15,"20180811"
28,"4210653384464386",123452947,37234,"Entertainment",30.5,"20180611"
2,"4210653384464386",123452947,37235,"Education",70.78,"20180206"
63,"4210653384464386",123452947,37236,"Healthcare",7.35,"20180210"
131,"4210653384464386",123452947,37237,"Test",39.57,"20180623"
45,"4210653384464386",123452947,37238,"Test",78.9,"20180503"
149,"4210653384464386",123452947,37239,"Bills",33.91,"20180722"
4,"4210653384464386",123452947,37240,"Education",64.14,"20180820"
180,"4210653384464386",123452947,37241,"Entertainment",99.4,"20180620"
95,"4210653384464386",123452947,37242,"Bills",75.64,"20180424"
1,"4210653384464386",123452947,37243,"Test",81.99,"20180907"
8,"4210653384464386",123452947,37244,"Test",57.69,"20180820"
103,"4210653384464386",123452947,37245,"Education",7.54,"20180115"
73,"4210653384464386",123452947,37246,"Entertainment",97.59,"20180415"
111,"4210653384464386",123452947,37247,"Gas",97.32,"20180218"
17,"4210653384464386",123452947,37248,"Healthcare",49.68,"20180523"
3,"4210653384464386",123452947,37249,"Bills",64.48,"20180322"
16,"4210653384464386",123452947,37250,"Gas",56.82,"20181108"
85,"4210653384464386",123452947,37251,"Healthcare",33.39,"20180222"
12,"4210653384464386",123452947,37252,"Test",63.04,"20180803"
42,"4210653384464386",123452947,37253,"Bills",65.53,"20181012"
32,"4210653384464386",123452947,37254,"Gas",59.1,"20181004"
103,"4210653384464386",123452947,37255,"Test",4.27,"20181015"
85,"4210653384464386",123452947,37256,"Test",24.22,"20180420"
173,"4210653384464386",123452947,37257,"Education",19.33,"20180103"
60,"4210653384464386",123452947,37258,"Grocery",52.98,"20181026"
173,"4210653384464386",123452947,37259,"Entertainment",44.84,"20180314"
50,"4210653384464386",123452947,37260,"Gas",30.26,"20180622"
45,"4210653384464386",123452947,37261,"Grocery",53.41,"20180823"
145,"4210653384464386",123452947,37262,"Test",44.16,"20180222"
144,"4210653384464386",123452947,37263,"Gas",61.01,"20181228"
119,"4210653384464386",123452947,37264,"Test",80.57,"20180417"
67,"4210653384464386",123452947,37265,"Grocery",79.51,"20181221"
32,"4210653384464386",123452947,37266,"Grocery",36.53,"20181221"
19,"4210653384464386",123452947,37267,"Education",89.66,"20180816"
17,"4210653384464386",123452947,37268,"Education",2.38,"20180225"
166,"4210653384464386",123452947,37269,"Grocery",43.13,"20180620"
3,"4210653384464386",123452947,37270,"Bills",61.21,"20180924"
44,"4210653384464386",123452947,37271,"Grocery",59.58,"20180919"
81,"4210653384464386",123452947,37272,"Entertainment",25.42,"20180213"
126,"4210653384464386",123452947,37273,"Gas",6.41,"20180203"
23,"4210653384464386",123452947,37274,"Healthcare",33.47,"20180121"
25,"4210653384464386",123452947,37275,"Test",49.84,"20180124"
119,"4210653384464386",123452947,37276,"Gas",3.67,"20180726"
18,"4210653384464386",123452947,37277,"Education",28.59,"20180721"
39,"4210653384464386",123452947,37278,"Bills",59.97,"20180820"
124,"4210653384464386",123452947,37279,"Grocery",47.13,"20180719"
105,"4210653384464386",123452947,37280,"Grocery",53.81,"20180915"
99,"4210653384464386",123452947,37281,"Bills",35.96,"20181014"
166,"4210653384464386",123452947,37282,"Entertainment",30.57,"20180912"
42,"4210653384464386",123452947,37283,"Test",56.9,"20180418"
158,"4210653384464386",123452947,37284,"Education",9.58,"20180504"
80,"4210653384464386",123452947,37285,"Gas",16.12,"20181213"
16,"4210653384464386",123452947,37286,"Entertainment",3.14,"20180803"
32,"4210653384464386",123452947,37287,"Test",37.23,"20180615"
38,"4210653384464386",123452947,37288,"Bills",27.75,"20180227"
10,"4210653384464386",123452947,37289,"Grocery",1.99,"20180224"
180,"4210653384464386",123452947,37290,"Education",96.62,"20181205"
58,"4210653384464386",123452947,37291,"Education",83.12,"20181111"
50,"4210653384464386",123452947,37292,"Grocery",39.25,"20180915"
16,"4210653384464386",123452947,37293,"Entertainment",67.29,"20180501"
72,"4210653384464386",123452947,37294,"Gas",18.3,"20180718"
35,"4210653331079506",123452934,37295,"Entertainment",46.98,"20180305"
107,"4210653331079506",123452934,37296,"Education",79.29,"20180711"
77,"4210653331079506",123452934,37297,"Bills",42.25,"20180625"
12,"4210653331079506",123452934,37298,"Healthcare",58.67,"20180403"
19,"4210653331079506",123452934,37299,"Test",15.72,"20180302"
63,"4210653331079506",123452934,37300,"Entertainment",4.17,"20180828"
40,"4210653331079506",123452934,37301,"Entertainment",90.18,"20180217"
12,"4210653331079506",123452934,37302,"Gas",94.24,"20180910"
118,"4210653331079506",123452934,37303,"Gas",28.42,"20180202"
19,"4210653331079506",123452934,37304,"Education",57.6,"20180827"
99,"4210653331079506",123452934,37305,"Education",35.04,"20180508"
52,"4210653331079506",123452934,37306,"Education",5.19,"20180825"
12,"4210653331079506",123452934,37307,"Bills",82.62,"20180403"
69,"4210653331079506",123452934,37308,"Healthcare",20.24,"20180924"
7,"4210653331079506",123452934,37309,"Grocery",21.08,"20180209"
48,"4210653331079506",123452934,37310,"Education",5.42,"20180624"
48,"4210653331079506",123452934,37311,"Grocery",32.54,"20180206"
49,"4210653331079506",123452934,37312,"Bills",45.52,"20180116"
11,"4210653331079506",123452934,37313,"Entertainment",90.79,"20180412"
57,"4210653331079506",123452934,37314,"Test",81.47,"20180727"
125,"4210653331079506",123452934,37315,"Education",29.12,"20180626"
95,"4210653331079506",123452934,37316,"Education",82.25,"20181126"
74,"4210653331079506",123452934,37317,"Gas",68.64,"20180911"
12,"4210653331079506",123452934,37318,"Entertainment",4.57,"20181106"
160,"4210653331079506",123452934,37319,"Grocery",10.18,"20180625"
7,"4210653331079506",123452934,37320,"Bills",75.15,"20180913"
19,"4210653331079506",123452934,37321,"Grocery",57.59,"20180902"
28,"4210653331079506",123452934,37322,"Healthcare",46.78,"20180222"
44,"4210653331079506",123452934,37323,"Bills",55.01,"20180915"
38,"4210653331079506",123452934,37324,"Grocery",83.8,"20181127"
188,"4210653331079506",123452934,37325,"Education",29.43,"20180314"
118,"4210653331079506",123452934,37326,"Entertainment",51.78,"20181007"
85,"4210653331079506",123452934,37327,"Bills",82.88,"20180913"
117,"4210653331079506",123452934,37328,"Gas",50.04,"20180511"
63,"4210653331079506",123452934,37329,"Grocery",26.96,"20181104"
25,"4210653331079506",123452934,37330,"Bills",18.94,"20180625"
37,"4210653331079506",123452934,37331,"Test",96.24,"20181016"
58,"4210653331079506",123452934,37332,"Entertainment",92.42,"20181103"
19,"4210653331079506",123452934,37333,"Test",14.81,"20180811"
119,"4210653331079506",123452934,37334,"Gas",100.6,"20180616"
149,"4210653331079506",123452934,37335,"Healthcare",21.2,"20180213"
178,"4210653331079506",123452934,37336,"Healthcare",9.88,"20181204"
58,"4210653331079506",123452934,37337,"Education",62.09,"20180117"
43,"4210653331079506",123452934,37338,"Healthcare",74.22,"20180924"
175,"4210653331079506",123452934,37339,"Gas",96.02,"20180607"
74,"4210653331079506",123452934,37340,"Gas",17.74,"20180126"
7,"4210653331079506",123452934,37341,"Entertainment",15.84,"20181125"
126,"4210653331079506",123452934,37342,"Grocery",50.84,"20180111"
124,"4210653331079506",123452934,37343,"Entertainment",44.22,"20181209"
83,"4210653331079506",123452934,37344,"Gas",11.26,"20181121"
16,"4210653331079506",123452934,37345,"Gas",54.72,"20180611"
14,"4210653331079506",123452934,37346,"Test",99.13,"20181111"
23,"4210653331079506",123452934,37347,"Entertainment",67.48,"20180512"
104,"4210653331079506",123452934,37348,"Test",45.3,"20180423"
175,"4210653331079506",123452934,37349,"Entertainment",63.87,"20181124"
93,"4210653331079506",123452934,37350,"Education",54.33,"20180313"
31,"4210653331079506",123452934,37351,"Healthcare",58.44,"20181222"
90,"4210653331079506",123452934,37352,"Education",24.75,"20180912"
72,"4210653331079506",123452934,37353,"Healthcare",26.85,"20180106"
170,"4210653331079506",123452934,37354,"Healthcare",4.52,"20180909"
72,"4210653331079506",123452934,37355,"Healthcare",92.24,"20180516"
78,"4210653331079506",123452934,37356,"Healthcare",80.45,"20180702"
121,"4210653331079506",123452934,37357,"Grocery",67.16,"20180811"
35,"4210653331079506",123452934,37358,"Healthcare",63.51,"20180627"
107,"4210653331079506",123452934,37359,"Healthcare",97.57,"20181106"
72,"4210653331079506",123452934,37360,"Healthcare",53.82,"20180101"
15,"4210653331079506",123452934,37361,"Grocery",97.85,"20180518"
49,"4210653331079506",123452934,37362,"Test",9.33,"20180701"
18,"4210653331079506",123452934,37363,"Healthcare",20.22,"20180914"
2,"4210653331079506",123452934,37364,"Education",9.37,"20180313"
40,"4210653331079506",123452934,37365,"Bills",55.55,"20181111"
75,"4210653331079506",123452934,37366,"Entertainment",42.81,"20180118"
173,"4210653331079506",123452934,37367,"Entertainment",20.82,"20180518"
51,"4210653331079506",123452934,37368,"Test",98.53,"20180718"
158,"4210653331079506",123452934,37369,"Entertainment",73.25,"20180611"
32,"4210653331079506",123452934,37370,"Bills",4.45,"20181021"
188,"4210653371353793",123452933,37371,"Test",33.06,"20180424"
90,"4210653371353793",123452933,37372,"Entertainment",88.93,"20181017"
22,"4210653371353793",123452933,37373,"Education",43.47,"20180821"
156,"4210653371353793",123452933,37374,"Grocery",92.5,"20181223"
75,"4210653371353793",123452933,37375,"Test",66.62,"20180403"
131,"4210653371353793",123452933,37376,"Entertainment",30.96,"20180425"
9,"4210653355147720",123452907,37377,"Healthcare",74.41,"20180623"
56,"4210653355147720",123452907,37378,"Grocery",55.21,"20180601"
77,"4210653355147720",123452907,37379,"Gas",70.13,"20181011"
66,"4210653355147720",123452907,37380,"Education",76.81,"20180416"
28,"4210653355147720",123452907,37381,"Bills",10.34,"20180928"
59,"4210653355147720",123452907,37382,"Healthcare",81.36,"20181216"
48,"4210653355147720",123452907,37383,"Test",74.66,"20181010"
166,"4210653355147720",123452907,37384,"Bills",48.57,"20180224"
25,"4210653355147720",123452907,37385,"Healthcare",16.75,"20180610"
39,"4210653355147720",123452907,37386,"Test",65.64,"20180724"
9,"4210653355147720",123452907,37387,"Test",78.65,"20181101"
51,"4210653355147720",123452907,37388,"Healthcare",91.52,"20180125"
117,"4210653355147720",123452907,37389,"Gas",27.12,"20180113"
50,"4210653355147720",123452907,37390,"Gas",99.08,"20180316"
4,"4210653355147720",123452907,37391,"Education",1.75,"20180824"
3,"4210653355147720",123452907,37392,"Bills",97.04,"20180919"
57,"4210653355147720",123452907,37393,"Healthcare",15.09,"20181213"
23,"4210653355147720",123452907,37394,"Entertainment",70.14,"20180714"
67,"4210653355147720",123452907,37395,"Gas",9.38,"20181115"
126,"4210653355147720",123452907,37396,"Gas",46.08,"20181114"
46,"4210653355147720",123452907,37397,"Bills",94.45,"20180920"
44,"4210653355147720",123452907,37398,"Gas",87.06,"20181226"
114,"4210653355147720",123452907,37399,"Grocery",18.03,"20181128"
7,"4210653355147720",123452907,37400,"Gas",83.6,"20180503"
21,"4210653355147720",123452907,37401,"Test",50.78,"20181218"
52,"4210653355147720",123452907,37402,"Test",75.94,"20181023"
131,"4210653355147720",123452907,37403,"Test",79.84,"20180223"
28,"4210653355147720",123452907,37404,"Grocery",19.18,"20180723"
77,"4210653355147720",123452907,37405,"Grocery",42.54,"20181120"
11,"4210653355147720",123452907,37406,"Healthcare",43.51,"20180601"
32,"4210653355147720",123452907,37407,"Gas",42.49,"20180509"
38,"4210653355147720",123452907,37408,"Test",24.48,"20180715"
45,"4210653355147720",123452907,37409,"Grocery",64.74,"20180728"
135,"4210653355147720",123452907,37410,"Grocery",57.74,"20180712"
168,"4210653355147720",123452907,37411,"Gas",44.38,"20180827"
192,"4210653355147720",123452907,37412,"Education",79.65,"20181214"
95,"4210653355147720",123452907,37413,"Gas",30.04,"20181214"
170,"4210653355147720",123452907,37414,"Test",7.32,"20180614"
50,"4210653355147720",123452907,37415,"Gas",33.66,"20180913"
81,"4210653355147720",123452907,37416,"Healthcare",75.33,"20180926"
11,"4210653355147720",123452907,37417,"Gas",82.38,"20180128"
173,"4210653355147720",123452907,37418,"Test",70.11,"20181109"
117,"4210653355147720",123452907,37419,"Gas",94.98,"20180416"
170,"4210653317813826",123452893,37420,"Test",36.29,"20180215"
31,"4210653317813826",123452893,37421,"Education",8.61,"20180813"
180,"4210653317813826",123452893,37422,"Entertainment",92.1,"20180801"
44,"4210653317813826",123452893,37423,"Gas",91.59,"20180321"
93,"4210653317813826",123452893,37424,"Test",10.74,"20180907"
42,"4210653317813826",123452893,37425,"Gas",11.34,"20180628"
46,"4210653317813826",123452893,37426,"Education",94.44,"20180808"
28,"4210653317813826",123452893,37427,"Entertainment",17.44,"20181018"
188,"4210653317813826",123452893,37428,"Grocery",5.33,"20180212"
7,"4210653317813826",123452893,37429,"Healthcare",12.66,"20180312"
123,"4210653317813826",123452893,37430,"Education",75.32,"20181102"
144,"4210653317813826",123452893,37431,"Bills",49.62,"20180420"
9,"4210653317813826",123452893,37432,"Entertainment",37.44,"20180805"
107,"4210653317813826",123452893,37433,"Test",15.39,"20181012"
39,"4210653317813826",123452893,37434,"Healthcare",21.08,"20181023"
126,"4210653317813826",123452893,37435,"Gas",54.48,"20181201"
37,"4210653317813826",123452893,37436,"Healthcare",34.72,"20180208"
28,"4210653387025099",123452890,37437,"Grocery",58.46,"20180728"
7,"4210653387025099",123452890,37438,"Healthcare",56.84,"20181103"
83,"4210653387025099",123452890,37439,"Healthcare",26.45,"20180225"
126,"4210653387025099",123452890,37440,"Grocery",26.11,"20180410"
160,"4210653387025099",123452890,37441,"Test",56.85,"20180803"
23,"4210653387025099",123452890,37442,"Healthcare",71.51,"20180706"
9,"4210653387025099",123452890,37443,"Education",74.84,"20181222"
9,"4210653387025099",123452890,37444,"Gas",37.88,"20181017"
27,"4210653387025099",123452890,37445,"Test",51.53,"20180328"
47,"4210653387025099",123452890,37446,"Test",72.03,"20180701"
73,"4210653387025099",123452890,37447,"Healthcare",38.14,"20181014"
158,"4210653387025099",123452890,37448,"Gas",77.92,"20181021"
93,"4210653387025099",123452890,37449,"Bills",66.37,"20180201"
31,"4210653387025099",123452890,37450,"Test",63.04,"20180214"
69,"4210653387025099",123452890,37451,"Entertainment",4.79,"20180828"
80,"4210653387025099",123452890,37452,"Entertainment",79.92,"20180424"
123,"4210653387025099",123452890,37453,"Education",3.61,"20180521"
50,"4210653387025099",123452890,37454,"Healthcare",46.83,"20181015"
46,"4210653387025099",123452890,37455,"Grocery",35.75,"20180324"
85,"4210653387025099",123452890,37456,"Gas",3.72,"20180516"
43,"4210653387025099",123452890,37457,"Grocery",64.31,"20181002"
76,"4210653387025099",123452890,37458,"Test",94.23,"20181106"
164,"4210653387025099",123452890,37459,"Healthcare",9.01,"20180307"
63,"4210653387025099",123452890,37460,"Bills",63.57,"20180813"
103,"4210653387025099",123452890,37461,"Test",74.44,"20180319"
36,"4210653387025099",123452890,37462,"Grocery",70.77,"20180924"
121,"4210653387025099",123452890,37463,"Education",94.3,"20180309"
52,"4210653387025099",123452890,37464,"Grocery",25.35,"20180617"
95,"4210653387025099",123452890,37465,"Grocery",95.22,"20180102"
131,"4210653387025099",123452890,37466,"Entertainment",20.25,"20180428"
121,"4210653387025099",123452890,37467,"Gas",79.47,"20181105"
26,"4210653387025099",123452890,37468,"Entertainment",28.63,"20180217"
49,"4210653387025099",123452890,37469,"Education",18.83,"20181226"
75,"4210653387025099",123452890,37470,"Grocery",63.38,"20181119"
29,"4210653387025099",123452890,37471,"Gas",45.45,"20180620"
149,"4210653387025099",123452890,37472,"Bills",67.88,"20180203"
42,"4210653387025099",123452890,37473,"Gas",58.9,"20181124"
3,"4210653387025099",123452890,37474,"Bills",38.78,"20181009"
135,"4210653387025099",123452890,37475,"Education",78.87,"20180309"
59,"4210653387025099",123452890,37476,"Education",14.07,"20180206"
24,"4210653387025099",123452890,37477,"Education",46.83,"20181021"
8,"4210653387025099",123452890,37478,"Education",2.52,"20180410"
139,"4210653387025099",123452890,37479,"Healthcare",72.18,"20180324"
123,"4210653387025099",123452890,37480,"Test",63.08,"20180911"
57,"4210653387025099",123452890,37481,"Entertainment",57.91,"20180611"
124,"4210653387025099",123452890,37482,"Gas",82.9,"20181119"
59,"4210653387025099",123452890,37483,"Bills",27.41,"20180909"
10,"4210653387025099",123452890,37484,"Gas",61.98,"20180713"
168,"4210653387025099",123452890,37485,"Test",70.7,"20181112"
37,"4210653387025099",123452890,37486,"Gas",64.12,"20180114"
47,"4210653387025099",123452890,37487,"Healthcare",74.61,"20180920"
73,"4210653387025099",123452890,37488,"Grocery",28.75,"20180619"
114,"4210653387025099",123452890,37489,"Grocery",86.47,"20181203"
173,"4210653387025099",123452890,37490,"Education",83.23,"20180909"
37,"4210653387025099",123452890,37491,"Education",14.22,"20180505"
80,"4210653387025099",123452890,37492,"Healthcare",46.94,"20180822"
51,"4210653387025099",123452890,37493,"Test",95.73,"20180202"
49,"4210653387025099",123452890,37494,"Test",82.14,"20181005"
29,"4210653387025099",123452890,37495,"Grocery",81.17,"20180201"
52,"4210653387025099",123452890,37496,"Gas",21.04,"20181026"
115,"4210653387025099",123452890,37497,"Gas",19.03,"20180102"
39,"4210653387025099",123452890,37498,"Bills",70.25,"20180923"
91,"4210653387025099",123452890,37499,"Healthcare",96.35,"20180324"
103,"4210653387025099",123452890,37500,"Test",60.75,"20181009"
103,"4210653387025099",123452890,37501,"Healthcare",35.6,"20180422"
117,"4210653387025099",123452890,37502,"Gas",8.58,"20180706"
40,"4210653387025099",123452890,37503,"Entertainment",50.75,"20180607"
22,"4210653387025099",123452890,37504,"Entertainment",37.93,"20180710"
192,"4210653387025099",123452890,37505,"Gas",37.23,"20180808"
52,"4210653387025099",123452890,37506,"Healthcare",64.39,"20181015"
25,"4210653387025099",123452890,37507,"Healthcare",19.51,"20180106"
59,"4210653387025099",123452890,37508,"Healthcare",28.32,"20181214"
17,"4210653387025099",123452890,37509,"Gas",90.44,"20180623"
76,"4210653387025099",123452890,37510,"Gas",65.87,"20180727"
52,"4210653387025099",123452890,37511,"Test",31.77,"20180413"
9,"4210653387025099",123452890,37512,"Bills",90.68,"20180106"
40,"4210653387025099",123452890,37513,"Healthcare",27.35,"20180206"
30,"4210653387025099",123452890,37514,"Test",66.76,"20180923"
40,"4210653387025099",123452890,37515,"Grocery",39.4,"20180227"
125,"4210653387025099",123452890,37516,"Gas",7.38,"20180226"
10,"4210653387025099",123452890,37517,"Healthcare",100.19,"20180917"
135,"4210653387025099",123452890,37518,"Bills",90.77,"20181002"
139,"4210653387025099",123452890,37519,"Gas",26.18,"20180528"
164,"4210653387025099",123452890,37520,"Education",26.52,"20181204"
93,"4210653387025099",123452890,37521,"Grocery",23.05,"20181014"
107,"4210653387025099",123452890,37522,"Education",23.5,"20180627"
114,"4210653387025099",123452890,37523,"Bills",58.02,"20180501"
89,"4210653387025099",123452890,37524,"Bills",76.3,"20180607"
44,"4210653387025099",123452890,37525,"Test",15.35,"20180522"
38,"4210653387025099",123452890,37526,"Test",53.54,"20180216"
1,"4210653387025099",123452890,37527,"Test",11.68,"20180719"
85,"4210653387025099",123452890,37528,"Test",40.34,"20181223"
66,"4210653387025099",123452890,37529,"Healthcare",8.38,"20180214"
70,"4210653387025099",123452890,37530,"Entertainment",61.28,"20180611"
135,"4210653387025099",123452890,37531,"Bills",65.35,"20180115"
51,"4210653387025099",123452890,37532,"Grocery",38.85,"20180308"
100,"4210653387025099",123452890,37533,"Test",92.63,"20180614"
63,"4210653387025099",123452890,37534,"Entertainment",12.6,"20180425"
95,"4210653360123603",123452856,37535,"Gas",14.02,"20180222"
80,"4210653360123603",123452856,37536,"Grocery",75.98,"20180905"
30,"4210653360123603",123452856,37537,"Gas",43.36,"20180823"
57,"4210653360123603",123452856,37538,"Grocery",26.61,"20180605"
69,"4210653360123603",123452856,37539,"Grocery",79.74,"20180405"
74,"4210653360123603",123452856,37540,"Bills",74.64,"20180419"
74,"4210653360123603",123452856,37541,"Bills",67.11,"20181113"
136,"4210653360123603",123452856,37542,"Education",6.52,"20180423"
107,"4210653360123603",123452856,37543,"Healthcare",77.18,"20180914"
46,"4210653360123603",123452856,37544,"Gas",39.15,"20180703"
59,"4210653360123603",123452856,37545,"Education",67.51,"20181014"
173,"4210653360123603",123452856,37546,"Grocery",76.03,"20180614"
12,"4210653360123603",123452856,37547,"Bills",64.99,"20180825"
76,"4210653360123603",123452856,37548,"Gas",39.98,"20180706"
115,"4210653360123603",123452856,37549,"Gas",86.94,"20180812"
123,"4210653360123603",123452856,37550,"Education",44.53,"20180625"
48,"4210653360123603",123452856,37551,"Gas",82.02,"20180501"
